en,fr,it,de,es,ko,kana
Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.,Braségali a des jambes incroyablement puissantes. Il peut sauter par-dessus un immeuble de trente étages. Les coups de poing enflammés de ce Pokémon peuvent carboniser ses ennemis.,Blaziken è dotato di zampe molto potenti in grado di radere al suolo un edificio di 30 piani in un colpo solo. I suoi pugni fulminei lasciano il nemico ustionato e talvolta carbonizzato.,"Lohgock besitzt unglaublich starke Beine, mit denen es ein 30 Stockwerke hohes Gebäude mit einem Sprung überwinden kann. Die flammenden Schläge dieses Pokémon lassen verkohlte Gegner zurück.","Blaziken tiene unas piernas tan fuertes que puede saltar por encima de un edificio de 30 pisos con facilidad. Además, da unos puñetazos fulminantes que dejan al oponente chamuscado y lleno de tizne.",강인한 하반신을 지녀 30층짜리 빌딩도 가볍게 뛰어넘을 수 있다. 불꽃의 펀치로 상대를 새까맣게 태운다.,きょうじんな　あしこしを　もち　３０かい　だての ビルも　らくらく　とびこす　ことが　できる。 ほのおの　パンチで　あいてを　くろこげに　する。
Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.,Braségali a des jambes incroyablement puissantes. Il peut sauter par-dessus un immeuble de trente étages. Les coups de poing enflammés de ce Pokémon peuvent carboniser ses ennemis.,Blaziken è dotato di zampe molto potenti in grado di radere al suolo un edificio di 30 piani in un colpo solo. I suoi pugni fulminei lasciano il nemico ustionato e talvolta carbonizzato.,"Lohgock besitzt unglaublich starke Beine, mit denen es ein 30 Stockwerke hohes Gebäude mit einem Sprung überwinden kann. Die flammenden Schläge dieses Pokémon lassen verkohlte Gegner zurück.","Blaziken tiene unas piernas tan fuertes que puede saltar por encima de un edificio de 30 pisos con facilidad. Además, da unos puñetazos fulminantes que dejan al oponente chamuscado y lleno de tizne.",강인한 하반신을 지녀 30층짜리 빌딩도 가볍게 뛰어넘을 수 있다. 불꽃의 펀치로 상대를 새까맣게 태운다.,きょうじんな　あしこしを　もち　３０かい　だての ビルも　らくらく　とびこす　ことが　できる。 ほのおの　パンチで　あいてを　くろこげに　する。
Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.,Braségali a des jambes incroyablement puissantes. Il peut sauter par-dessus un immeuble de trente étages. Les coups de poing enflammés de ce Pokémon peuvent carboniser ses ennemis.,Blaziken è dotato di zampe molto potenti in grado di radere al suolo un edificio di 30 piani in un colpo solo. I suoi pugni fulminei lasciano il nemico ustionato e talvolta carbonizzato.,"Lohgock besitzt unglaublich starke Beine, mit denen es ein 30 Stockwerke hohes Gebäude mit einem Sprung überwinden kann. Die flammenden Schläge dieses Pokémon lassen verkohlte Gegner zurück.","Blaziken tiene unas piernas tan fuertes que puede saltar por encima de un edificio de 30 pisos con facilidad. Además, da unos puñetazos fulminantes que dejan al oponente chamuscado y lleno de tizne.",강인한 하반신을 지녀 30층짜리 빌딩도 가볍게 뛰어넘을 수 있다. 불꽃의 펀치로 상대를 새까맣게 태운다.,きょうじんな　あしこしを　もち　３０かい　だての ビルも　らくらく　とびこす　ことが　できる。 ほのおの　パンチで　あいてを　くろこげに　する。
Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.,Braségali a des jambes incroyablement puissantes. Il peut sauter par-dessus un immeuble de trente étages. Les coups de poing enflammés de ce Pokémon peuvent carboniser ses ennemis.,Blaziken è dotato di zampe molto potenti in grado di radere al suolo un edificio di 30 piani in un colpo solo. I suoi pugni fulminei lasciano il nemico ustionato e talvolta carbonizzato.,"Lohgock besitzt unglaublich starke Beine, mit denen es ein 30 Stockwerke hohes Gebäude mit einem Sprung überwinden kann. Die flammenden Schläge dieses Pokémon lassen verkohlte Gegner zurück.","Blaziken tiene unas piernas tan fuertes que puede saltar por encima de un edificio de 30 pisos con facilidad. Además, da unos puñetazos fulminantes que dejan al oponente chamuscado y lleno de tizne.",강인한 하반신을 지녀 30층짜리 빌딩도 가볍게 뛰어넘을 수 있다. 불꽃의 펀치로 상대를 새까맣게 태운다.,きょうじんな　あしこしを　もち　３０かい　だての ビルも　らくらく　とびこす　ことが　できる。 ほのおの　パンチで　あいてを　くろこげに　する。
"This Pokémon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs, Bourgea is close to evolution.","Ce pokémon est planté dans les champs et cultivé pour les nombreuses spores qu'il relâche. Quand les feuilles de sa tête s'écartent, c'est qu'il est sur le point d'évoluer.","Questo Pokémon è costituito da un nucleo compatto formato da sei uova, che girano vorticosamente attraendosi a vicenda. Quando i gusci iniziano a rompersi, Bourgea è prossimo all’evoluzione.","Dieses Pokémon besteht aus sechs Eiern, die ein engmaschiges Netz bilden. Die sechs Eier ziehen sich gegenseitig an und drehen sich. Wenn die Eier Risse bekommen, steht Owei kurz vor seiner Entwicklung.","Este Pokémon está compuesto de seis huevos que forman una tupida piña que va girando. Cuando se empiezan a resquebrajar las cáscaras, no hay duda de que Bourgea está a punto de evolucionar.",동료애가 강한 여섯 알은 서로 끌어당기며 빙글빙글 회전하고 있다. 껍질의 금이 늘어나면 진화가 가까워진 것.,なかまおもいの　６この　たまごは　おたがいに ひきつけあい　くるくる　かいてんしている。 カラの　ヒビが　ふえると　しんかは　まぢかだ。
"This Pokémon consists of six eggs that form a closely knit cluster. The six eggs attract each other and spin around. When cracks increasingly appear on the eggs, Bourgea is close to evolution.","Ce pokémon est planté dans les champs et cultivé pour les nombreuses spores qu'il relâche. Quand les feuilles de sa tête s'écartent, c'est qu'il est sur le point d'évoluer.","Questo Pokémon è costituito da un nucleo compatto formato da sei uova, che girano vorticosamente attraendosi a vicenda. Quando i gusci iniziano a rompersi, Bourgea è prossimo all’evoluzione.","Dieses Pokémon besteht aus sechs Eiern, die ein engmaschiges Netz bilden. Die sechs Eier ziehen sich gegenseitig an und drehen sich. Wenn die Eier Risse bekommen, steht Owei kurz vor seiner Entwicklung.","Este Pokémon está compuesto de seis huevos que forman una tupida piña que va girando. Cuando se empiezan a resquebrajar las cáscaras, no hay duda de que Bourgea está a punto de evolucionar.",동료애가 강한 여섯 알은 서로 끌어당기며 빙글빙글 회전하고 있다. 껍질의 금이 늘어나면 진화가 가까워진 것.,なかまおもいの　６この　たまごは　おたがいに ひきつけあい　くるくる　かいてんしている。 カラの　ヒビが　ふえると　しんかは　まぢかだ。
"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.","S’il perd sa cape au combat, il en tisse rapidement une nouvelle avec ce qui lui tombe sous la main.","Se il suo manto si rompe mentre lotta, lo rifà velocemente con ciò che trova attorno a sé.","Wird sein Umhang im Kampf zerstört, macht es sich schnell aus dem, was es findet, einen neuen.","Si su caparazón se rompe en combate, lo rehace rápidamente con lo que tenga a mano.",싸움으로 도롱이가 부서져 버리면 가까이 있는 재료로 도롱이를 바로 만들어 고친다.,たたかいで　ミノが　こわれてしまうと ちかくにある　ざいりょうで ミノを　すぐに　つくりなおす。
"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.","S’il perd sa cape au combat, il en tisse rapidement une nouvelle avec ce qui lui tombe sous la main.","Se il suo manto si rompe mentre lotta, lo rifà velocemente con ciò che trova attorno a sé.","Wird sein Umhang im Kampf zerstört, macht es sich schnell aus dem, was es findet, einen neuen.","Si su caparazón se rompe en combate, lo rehace rápidamente con lo que tenga a mano.",싸움으로 도롱이가 부서져 버리면 가까이 있는 재료로 도롱이를 바로 만들어 고친다.,たたかいで　ミノが　こわれてしまうと ちかくにある　ざいりょうで ミノを　すぐに　つくりなおす。
"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.","S’il perd sa cape au combat, il en tisse rapidement une nouvelle avec ce qui lui tombe sous la main.","Se il suo manto si rompe mentre lotta, lo rifà velocemente con ciò che trova attorno a sé.","Wird sein Umhang im Kampf zerstört, macht es sich schnell aus dem, was es findet, einen neuen.","Si su caparazón se rompe en combate, lo rehace rápidamente con lo que tenga a mano.",싸움으로 도롱이가 부서져 버리면 가까이 있는 재료로 도롱이를 바로 만들어 고친다.,たたかいで　ミノが　こわれてしまうと ちかくにある　ざいりょうで ミノを　すぐに　つくりなおす。
The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.,Les bosses sur le dos de Camérupt sont apparues après une déformation de ses os. Elles crachent parfois du magma en fusion. Ce Pokémon entre apparemment en éruption lorsqu’il est énervé.,Le gobbe sulla schiena di Camerupt si sono formate dalla trasformazione delle sue ossa. Talvolta emettono magma fuso. Pare che questo Pokémon erutti spesso quando è infuriato.,"Die Höcker auf Camerupts Rücken sind durch eine Transformation seiner Knochen entstanden. Hin und wieder stoßen sie Magma aus. Dieses Pokémon bricht häufig aus, wenn es wütend ist.","Las jorobas de Camerupt se originaron por una deformación de los huesos. A veces escupen magma líquido, sobre todo cuando el Pokémon se enfada.",등의 혹은 뼈가 변형된 것이다. 펄펄 끓는 마그마를 가끔 뿜어 올린다. 화났을 때 자주 분화하는 것 같다.,せなかの　コブは　ほねが　かたちを　かえたもの。 にえたぎった　マグマを　ときどき　ふきあげる。 おこった　ときに　よく　ふんかする　らしい。
